[*] '/home/aa35037123/unix_programming_labs/lab3/gotoku.local'
    Arch:     amd64-64-little
    RELRO:    Partial RELRO
    Stack:    No canary found
    NX:       NX enabled
    PIE:      PIE enabled
    RUNPATH:  b'.'
main = 0x16c89
Func         GOT Offset Symbol Offset
gop_930      1cd68      13b00     
gop_931      1e070      16110     
gop_932      1cd40      13ab0     
gop_933      1dfe8      1603c     
gop_934      1cf70      13f10     
gop_935      1dc88      15940     
gop_936      1c998      13360     
gop_937      1dca0      15970     
gop_938      1c9e8      13400     
gop_939      1dcc0      159b0     
gop_940      1e4d0      169d0     
gop_941      1d1d0      143d0     
gop_942      1e460      168f0     
gop_943      1d3d8      147e0     
gop_944      1e1a0      16370     
gop_945      1cec8      13dc0     
gop_946      1e1b0      16390     
gop_947      1cef0      13e10     
gop_948      1e1c8      163c0     
gop_949      1cf18      13e60     
gop_950      1c380      12730     
gop_951      1d638      14ca0     
gop_952      1c5b0      12b90     
gop_953      1d2f0      14610     
gop_954      1c030      12090     
gop_955      1d318      14660     
gop_956      1c068      12100     
gop_957      1d328      14680     
gop_958      1c088      12140     
gop_959      1d358      146e0     
gop_960      1daf8      15620     
gop_961      1ca58      134e0     
gop_962      1d798      14f60     
gop_963      1c4e8      12a00     
gop_964      1d7c0      14fb0     
gop_965      1c500      12a30     
gop_966      1d7e8      15000     
gop_967      1c538      12aa0     
gop_968      1d808      15040     
gop_969      1cad8      135e0     
gop_970      1e058      160e0     
gop_971      1cd88      13b40     
gop_972      1e040      160b0     
gop_973      1cd60      13af0     
gop_974      1e068      16100     
gop_975      1cd38      13aa0     
gop_976      1dfe0      15ff0     
gop_977      1cf68      13f00     
gop_978      1dc80      15930     
gop_979      1c990      13350     
gop_980      1d190      14350     
gop_981      1e4b8      169a0     
gop_982      1d1f8      14420     
gop_983      1e498      16960     
gop_984      1d1f0      14410     
gop_985      1e4c8      169c0     
gop_986      1d1c8      143c0     
gop_987      1e458      168e0     
gop_988      1d3d0      147d0     
gop_989      1e198      16360     
gop_990      1d680      14d30     
gop_991      1c3a8      12780     
gop_992      1d690      14d50     
gop_993      1c378      12720     
gop_994      1d630      14c90     
gop_995      1c5a8      12b80     
gop_996      1d2e8      14600     
gop_997      1c028      12080     
gop_998      1d310      14650     
gop_999      1c060      120f0     
gop_1000     1e358      166e0     
gop_1001     1d058      140e0     
gop_1002     1e378      16720     
gop_1003     1d078      14120     
gop_1004     1c0e8      12200     
gop_1005     1d3e8      14800     
gop_1006     1c0b0      12190     
gop_1007     1d3a8      14780     
gop_1008     1c130      12290     
gop_1009     1d470      14910     
gop_1010     1d508      14a40     
gop_1011     1c598      12b60     
gop_1012     1d8a0      15170     
gop_1013     1c578      12b20     
gop_1014     1d878      15120     
gop_1015     1c620      12c70     
gop_1016     1d8f0      15210     
gop_1017     1c5d8      12be0     
gop_1018     1d8d0      151d0     
gop_1019     1c6b0      12d90     
gop_1020     1c738      12ea0     
gop_1021     1d9c0      153b0     
gop_1022     1ca48      134c0     
gop_1023     1dd68      15b00     
gop_1024     1ca30      13490     
gop_1025     1dd50      15ad0     
gop_1026     1cab8      135a0     
gop_1027     1ddb8      15ba0     
gop_1028     1ca78      13520     
gop_1029     1dd90      15b50     
gop_1030     1df18      15e60     
gop_1031     1cc30      13890     
gop_1032     1df20      15e70     
gop_1033     1cc40      138b0     
gop_1034     1df48      15ec0     
gop_1035     1cc70      13910     
gop_1036     1dea8      15d80     
gop_1037     1cbc0      137b0     
gop_1038     1dee8      15e00     
gop_1039     1cbe8      13800     
gop_1040     1d0f0      14210     
gop_1041     1e400      16830     
gop_1042     1d0f8      14220     
gop_1043     1e418      16860     
gop_1044     1d118      14260     
gop_1045     1e3a0      16770     
gop_1046     1d088      14140     
gop_1047     1e3c8      167c0     
gop_1048     1d0a8      14180     
gop_1049     1e350      166d0     
gop_1050     1c2a0      12570     
gop_1051     1d598      14b60     
gop_1052     1c2c0      125b0     
gop_1053     1d5b0      14b90     
gop_1054     1c2c8      125c0     
gop_1055     1d5d0      14bd0     
gop_1056     1c2e0      125f0     
gop_1057     1d5e8      14c00     
gop_1058     1c268      12500     
gop_1059     1d528      14a80     
gop_1060     1da38      154a0     
gop_1061     1c7b8      12fa0     
gop_1062     1da48      154c0     
gop_1063     1c7c0      12fb0     
gop_1064     1da60      154f0     
gop_1065     1c7d8      12fe0     
gop_1066     1da78      15520     
gop_1067     1c750      12ed0     
gop_1068     1d9e8      15400     
gop_1069     1c770      12f10     
gop_1070     1cc68      13900     
gop_1071     1dea0      15d70     
gop_1072     1cbb8      137a0     
gop_1073     1dee0      15df0     
gop_1074     1cbe0      137f0     
gop_1075     1de58      15ce0     
gop_1076     1cb68      13700     
gop_1077     1de78      15d20     
gop_1078     1cb98      13760     
gop_1079     1e220      16470     
gop_1080     1e410      16850     
gop_1081     1d110      14250     
gop_1082     1e398      16760     
gop_1083     1d080      14130     
gop_1084     1e3c0      167b0     
gop_1085     1d0a0      14170     
gop_1086     1e348      166c0     
gop_1087     1d050      140d0     
gop_1088     1e370      16710     
gop_1089     1d070      14110     
gop_1090     1d5c8      14bc0     
gop_1091     1c2d8      125e0     
gop_1092     1d5e0      14bf0     
gop_1093     1c260      124f0     
gop_1094     1d520      14a70     
gop_1095     1c280      12530     
gop_1096     1d550      14ad0     
gop_1097     1c218      12460     
gop_1098     1d4f0      14a10     
gop_1099     1c230      12490     
gop_1100     1dda0      15b70     
gop_1101     1ca40      134b0     
gop_1102     1dd38      15aa0     
gop_1103     1ca70      13510     
gop_1104     1dd60      15af0     
gop_1105     1cdf8      13c20     
gop_1106     1e0d0      161d0     
gop_1107     1cdd8      13be0     
gop_1108     1e0a0      16170     
gop_1109     1ce40      13cb0     
gop_1110     1c570      12b10     
gop_1111     1d898      15160     
gop_1112     1c590      12b50     
gop_1113     1dbd0      157d0     
gop_1114     1c920      13270     
gop_1115     1dbc0      157b0     
gop_1116     1c910      13250     
gop_1117     1dc20      15870     
gop_1118     1c950      132d0     
gop_1119     1dc00      15830     
gop_1120     1d3b8      147a0     
gop_1121     1c0c8      121c0     
gop_1122     1d3f8      14820     
gop_1123     1c0f0      12210     
gop_1124     1d710      14e50     
gop_1125     1c458      128e0     
gop_1126     1d6f0      14e10     
gop_1127     1c430      12890     
gop_1128     1d740      14eb0     
gop_1129     1c488      12940     
gop_1130     1e268      16500     
gop_1131     1d258      144e0     
gop_1132     1e538      16aa0     
gop_1133     1d230      14490     
gop_1134     1e518      16a60     
gop_1135     1d288      14540     
gop_1136     1e5a0      16b70     
gop_1137     1d268      14500     
gop_1138     1e578      16b20     
gop_1139     1d308      14640     
gop_1140     1ca68      13500     
gop_1141     1dd58      15ae0     
gop_1142     1cdf0      13c10     
gop_1143     1e0c8      161c0     
gop_1144     1cdd0      13bd0     
gop_1145     1e098      16160     
gop_1146     1ce38      13ca0     
gop_1147     1e138      162a0     
gop_1148     1ce10      13c50     
gop_1149     1e0f8      16220     
gop_1150     1d948      152c0     
gop_1151     1c658      12ce0     
gop_1152     1d960      152f0     
gop_1153     1c698      12d60     
gop_1154     1d978      15320     
gop_1155     1c6c0      12db0     
gop_1156     1d8b0      15190     
gop_1157     1c5c8      12bc0     
gop_1158     1d8e8      15200     
gop_1159     1c608      12c40     
gop_1160     1c1b8      123a0     
gop_1161     1d4c0      149b0     
gop_1162     1c1c8      123c0     
gop_1163     1d4d8      149e0     
gop_1164     1c1e8      12400     
gop_1165     1d440      148b0     
gop_1166     1c0f8      12220     
gop_1167     1d468      14900     
gop_1168     1c110      12250     
gop_1169     1d390      14750     
gop_1170     1cfd0      13fd0     
gop_1171     1e2c0      165b0     
gop_1172     1cfd8      13fe0     
gop_1173     1e2f8      16620     
gop_1174     1d008      14040     
gop_1175     1e308      16640     
gop_1176     1d020      14070     
gop_1177     1e318      16660     
gop_1178     1cfb0      13f90     
gop_1179     1e278      16520     
gop_1180     1dde0      15bf0     
gop_1181     1cb08      13640     
gop_1182     1ddf8      15c20     
gop_1183     1cb28      13680     
gop_1184     1de10      15c50     
gop_1185     1cb38      136a0     
gop_1186     1de20      15c70     
gop_1187     1caa0      13570     
gop_1188     1dd78      15b20     
gop_1189     1cad0      135d0     
gop_1190     1c6b8      12da0     
gop_1191     1d8a8      15180     
gop_1192     1c5c0      12bb0     
gop_1193     1d8e0      151f0     
gop_1194     1c600      12c30     
gop_1195     1d860      150f0     
gop_1196     1c558      12ae0     
gop_1197     1d888      15140     
gop_1198     1c588      12b40     
gop_1199     1db88      15740     
gop_1200     1dc38      158a0     
